id,date,status,matchday,home_team,away_team,home_team_id,away_team_id,home_score,away_score,winner,season
444470,2024-01-28T17:00:00Z,FINISHED,22,SS Lazio,SSC Napoli,110,113,0,0,DRAW,2023-2024
444466,2024-01-28T19:45:00Z,FINISHED,22,ACF Fiorentina,FC Internazionale Milano,99,108,0,1,AWAY_TEAM,2023-2024
444473,2024-01-29T19:45:00Z,FINISHED,22,US Salernitana 1919,AS Roma,455,100,1,2,AWAY_TEAM,2023-2024
444479,2024-02-02T19:45:00Z,FINISHED,23,US Lecce,ACF Fiorentina,5890,99,3,2,HOME_TEAM,2023-2024
444476,2024-02-03T14:00:00Z,FINISHED,23,Empoli FC,Genoa CFC,445,107,0,0,DRAW,2023-2024
444483,2024-02-03T14:00:00Z,FINISHED,23,Udinese Calcio,AC Monza,115,5911,0,0,DRAW,2023-2024
444477,2024-02-03T17:00:00Z,FINISHED,23,Frosinone Calcio,AC Milan,470,98,2,3,AWAY_TEAM,2023-2024
444475,2024-02-03T19:45:00Z,FINISHED,23,Bologna FC 1909,US Sassuolo Calcio,103,471,4,2,HOME_TEAM,2023-2024
444482,2024-02-04T11:30:00Z,FINISHED,23,Torino FC,US Salernitana 1919,586,455,0,0,DRAW,2023-2024
444480,2024-02-04T14:00:00Z,FINISHED,23,SSC Napoli,Hellas Verona FC,113,450,2,1,HOME_TEAM,2023-2024
444474,2024-02-04T17:00:00Z,FINISHED,23,Atalanta BC,SS Lazio,102,110,3,1,HOME_TEAM,2023-2024
444478,2024-02-04T19:45:00Z,FINISHED,23,FC Internazionale Milano,Juventus FC,108,109,1,0,HOME_TEAM,2023-2024
444481,2024-02-05T19:45:00Z,FINISHED,23,AS Roma,Cagliari Calcio,100,104,4,0,HOME_TEAM,2023-2024
444492,2024-02-09T19:45:00Z,FINISHED,24,US Salernitana 1919,Empoli FC,455,445,1,3,AWAY_TEAM,2023-2024
444485,2024-02-10T14:00:00Z,FINISHED,24,Cagliari Calcio,SS Lazio,104,110,1,3,AWAY_TEAM,2023-2024
444491,2024-02-10T17:00:00Z,FINISHED,24,AS Roma,FC Internazionale Milano,100,108,2,4,AWAY_TEAM,2023-2024
444493,2024-02-10T19:45:00Z,FINISHED,24,US Sassuolo Calcio,Torino FC,471,586,1,1,DRAW,2023-2024
444486,2024-02-11T11:30:00Z,FINISHED,24,ACF Fiorentina,Frosinone Calcio,99,470,5,1,HOME_TEAM,2023-2024
444484,2024-02-11T14:00:00Z,FINISHED,24,Bologna FC 1909,US Lecce,103,5890,4,0,HOME_TEAM,2023-2024
444490,2024-02-11T14:00:00Z,FINISHED,24,AC Monza,Hellas Verona FC,5911,450,0,0,DRAW,2023-2024
444487,2024-02-11T17:00:00Z,FINISHED,24,Genoa CFC,Atalanta BC,107,102,1,4,AWAY_TEAM,2023-2024
444489,2024-02-11T19:45:00Z,FINISHED,24,AC Milan,SSC Napoli,98,113,1,0,HOME_TEAM,2023-2024
444488,2024-02-12T19:45:00Z,FINISHED,24,Juventus FC,Udinese Calcio,109,115,0,1,AWAY_TEAM,2023-2024
444454,2024-02-14T18:00:00Z,FINISHED,21,Bologna FC 1909,ACF Fiorentina,103,99,2,0,HOME_TEAM,2023-2024
444502,2024-02-16T18:00:00Z,FINISHED,25,Torino FC,US Lecce,586,5890,2,0,HOME_TEAM,2023-2024
444498,2024-02-16T20:00:00Z,FINISHED,25,FC Internazionale Milano,US Salernitana 1919,108,455,4,0,HOME_TEAM,2023-2024
444501,2024-02-17T14:00:00Z,FINISHED,25,SSC Napoli,Genoa CFC,113,107,1,1,DRAW,2023-2024
444497,2024-02-17T17:00:00Z,FINISHED,25,Hellas Verona FC,Juventus FC,450,109,2,2,DRAW,2023-2024
444494,2024-02-17T19:45:00Z,FINISHED,25,Atalanta BC,US Sassuolo Calcio,102,471,3,0,HOME_TEAM,2023-2024
444499,2024-02-18T11:30:00Z,FINISHED,25,SS Lazio,Bologna FC 1909,110,103,1,2,AWAY_TEAM,2023-2024
444495,2024-02-18T14:00:00Z,FINISHED,25,Empoli FC,ACF Fiorentina,445,99,1,1,DRAW,2023-2024
444503,2024-02-18T14:00:00Z,FINISHED,25,Udinese Calcio,Cagliari Calcio,115,104,1,1,DRAW,2023-2024
444496,2024-02-18T17:00:00Z,FINISHED,25,Frosinone Calcio,AS Roma,470,100,0,3,AWAY_TEAM,2023-2024
444500,2024-02-18T19:45:00Z,FINISHED,25,AC Monza,AC Milan,5911,98,4,2,HOME_TEAM,2023-2024
444462,2024-02-22T19:45:00Z,FINISHED,21,Torino FC,SS Lazio,586,110,0,2,AWAY_TEAM,2023-2024
444504,2024-02-23T19:45:00Z,FINISHED,26,Bologna FC 1909,Hellas Verona FC,103,450,2,0,HOME_TEAM,2023-2024
444513,2024-02-24T14:00:00Z,FINISHED,26,US Sassuolo Calcio,Empoli FC,471,445,2,3,AWAY_TEAM,2023-2024
444512,2024-02-24T17:00:00Z,FINISHED,26,US Salernitana 1919,AC Monza,455,5911,0,2,AWAY_TEAM,2023-2024
444507,2024-02-24T19:45:00Z,FINISHED,26,Genoa CFC,Udinese Calcio,107,115,2,0,HOME_TEAM,2023-2024
444508,2024-02-25T11:30:00Z,FINISHED,26,Juventus FC,Frosinone Calcio,109,470,3,2,HOME_TEAM,2023-2024
444505,2024-02-25T14:00:00Z,FINISHED,26,Cagliari Calcio,SSC Napoli,104,113,1,1,DRAW,2023-2024
444509,2024-02-25T17:00:00Z,FINISHED,26,US Lecce,FC Internazionale Milano,5890,108,0,4,AWAY_TEAM,2023-2024
444510,2024-02-25T19:45:00Z,FINISHED,26,AC Milan,Atalanta BC,98,102,1,1,DRAW,2023-2024
444511,2024-02-26T17:30:00Z,FINISHED,26,AS Roma,Torino FC,100,586,3,2,HOME_TEAM,2023-2024
444506,2024-02-26T19:45:00Z,FINISHED,26,ACF Fiorentina,SS Lazio,99,110,2,1,HOME_TEAM,2023-2024
444461,2024-02-28T17:00:00Z,FINISHED,21,US Sassuolo Calcio,SSC Napoli,471,113,1,6,AWAY_TEAM,2023-2024
444457,2024-02-28T19:45:00Z,FINISHED,21,FC Internazionale Milano,Atalanta BC,108,102,4,0,HOME_TEAM,2023-2024
444519,2024-03-01T19:45:00Z,FINISHED,27,SS Lazio,AC Milan,110,98,0,1,AWAY_TEAM,2023-2024
444523,2024-03-02T14:00:00Z,FINISHED,27,Udinese Calcio,US Salernitana 1919,115,455,1,1,DRAW,2023-2024
444520,2024-03-02T17:00:00Z,FINISHED,27,AC Monza,AS Roma,5911,100,1,4,AWAY_TEAM,2023-2024
444522,2024-03-02T19:45:00Z,FINISHED,27,Torino FC,ACF Fiorentina,586,99,0,0,DRAW,2023-2024
444517,2024-03-03T11:30:00Z,FINISHED,27,Hellas Verona FC,US Sassuolo Calcio,450,471,1,0,HOME_TEAM,2023-2024
444515,2024-03-03T14:00:00Z,FINISHED,27,Empoli FC,Cagliari Calcio,445,104,0,1,AWAY_TEAM,2023-2024
444516,2024-03-03T14:00:00Z,FINISHED,27,Frosinone Calcio,US Lecce,470,5890,1,1,DRAW,2023-2024
444514,2024-03-03T17:00:00Z,FINISHED,27,Atalanta BC,Bologna FC 1909,102,103,1,2,AWAY_TEAM,2023-2024
444521,2024-03-03T19:45:00Z,FINISHED,27,SSC Napoli,Juventus FC,113,109,2,1,HOME_TEAM,2023-2024
444518,2024-03-04T19:45:00Z,FINISHED,27,FC Internazionale Milano,Genoa CFC,108,107,2,1,HOME_TEAM,2023-2024
444532,2024-03-08T19:45:00Z,FINISHED,28,SSC Napoli,Torino FC,113,586,1,1,DRAW,2023-2024
444525,2024-03-09T14:00:00Z,FINISHED,28,Cagliari Calcio,US Salernitana 1919,104,455,4,2,HOME_TEAM,2023-2024
444533,2024-03-09T14:00:00Z,FINISHED,28,US Sassuolo Calcio,Frosinone Calcio,471,470,1,0,HOME_TEAM,2023-2024
444524,2024-03-09T17:00:00Z,FINISHED,28,Bologna FC 1909,FC Internazionale Milano,103,108,0,1,AWAY_TEAM,2023-2024
444527,2024-03-09T19:45:00Z,FINISHED,28,Genoa CFC,AC Monza,107,5911,2,3,AWAY_TEAM,2023-2024
444530,2024-03-10T11:30:00Z,FINISHED,28,US Lecce,Hellas Verona FC,5890,450,0,1,AWAY_TEAM,2023-2024
444531,2024-03-10T14:00:00Z,FINISHED,28,AC Milan,Empoli FC,98,445,1,0,HOME_TEAM,2023-2024
444528,2024-03-10T17:00:00Z,FINISHED,28,Juventus FC,Atalanta BC,109,102,2,2,DRAW,2023-2024
444526,2024-03-10T19:45:00Z,FINISHED,28,ACF Fiorentina,AS Roma,99,100,2,2,DRAW,2023-2024
444529,2024-03-11T19:45:00Z,FINISHED,28,SS Lazio,Udinese Calcio,110,115,1,2,AWAY_TEAM,2023-2024
444535,2024-03-15T19:45:00Z,FINISHED,29,Empoli FC,Bologna FC 1909,445,103,0,1,AWAY_TEAM,2023-2024
444540,2024-03-16T14:00:00Z,FINISHED,29,AC Monza,Cagliari Calcio,5911,104,1,0,HOME_TEAM,2023-2024
444543,2024-03-16T14:00:00Z,FINISHED,29,Udinese Calcio,Torino FC,115,586,0,2,AWAY_TEAM,2023-2024
444542,2024-03-16T17:00:00Z,FINISHED,29,US Salernitana 1919,US Lecce,455,5890,0,1,AWAY_TEAM,2023-2024
444536,2024-03-16T19:45:00Z,FINISHED,29,Frosinone Calcio,SS Lazio,470,110,2,3,AWAY_TEAM,2023-2024
444539,2024-03-17T11:30:00Z,FINISHED,29,Juventus FC,Genoa CFC,109,107,0,0,DRAW,2023-2024
444537,2024-03-17T14:00:00Z,FINISHED,29,Hellas Verona FC,AC Milan,450,98,1,3,AWAY_TEAM,2023-2024
444541,2024-03-17T17:00:00Z,FINISHED,29,AS Roma,US Sassuolo Calcio,100,471,1,0,HOME_TEAM,2023-2024
444538,2024-03-17T19:45:00Z,FINISHED,29,FC Internazionale Milano,SSC Napoli,108,113,1,1,DRAW,2023-2024
444551,2024-03-30T11:30:00Z,FINISHED,30,SSC Napoli,Atalanta BC,113,102,0,3,AWAY_TEAM,2023-2024
444547,2024-03-30T14:00:00Z,FINISHED,30,Genoa CFC,Frosinone Calcio,107,470,1,1,DRAW,2023-2024
444553,2024-03-30T14:00:00Z,FINISHED,30,Torino FC,AC Monza,586,5911,1,0,HOME_TEAM,2023-2024
444549,2024-03-30T17:00:00Z,FINISHED,30,SS Lazio,Juventus FC,110,109,1,0,HOME_TEAM,2023-2024
444546,2024-03-30T19:45:00Z,FINISHED,30,ACF Fiorentina,AC Milan,99,98,1,2,AWAY_TEAM,2023-2024
444544,2024-04-01T10:30:00Z,FINISHED,30,Bologna FC 1909,US Salernitana 1919,103,455,3,0,HOME_TEAM,2023-2024
444545,2024-04-01T13:00:00Z,FINISHED,30,Cagliari Calcio,Hellas Verona FC,104,450,1,1,DRAW,2023-2024
444552,2024-04-01T13:00:00Z,FINISHED,30,US Sassuolo Calcio,Udinese Calcio,471,115,1,1,DRAW,2023-2024
444550,2024-04-01T16:00:00Z,FINISHED,30,US Lecce,AS Roma,5890,100,0,0,DRAW,2023-2024
444548,2024-04-01T18:45:00Z,FINISHED,30,FC Internazionale Milano,Empoli FC,108,445,2,0,HOME_TEAM,2023-2024
444562,2024-04-05T18:45:00Z,FINISHED,31,US Salernitana 1919,US Sassuolo Calcio,455,471,2,2,DRAW,2023-2024
444559,2024-04-06T13:00:00Z,FINISHED,31,AC Milan,US Lecce,98,5890,3,0,HOME_TEAM,2023-2024
444561,2024-04-06T16:00:00Z,FINISHED,31,AS Roma,SS Lazio,100,110,1,0,HOME_TEAM,2023-2024
444555,2024-04-06T18:45:00Z,FINISHED,31,Empoli FC,Torino FC,445,586,3,2,HOME_TEAM,2023-2024
444556,2024-04-07T10:30:00Z,FINISHED,31,Frosinone Calcio,Bologna FC 1909,470,103,0,0,DRAW,2023-2024
444560,2024-04-07T13:00:00Z,FINISHED,31,AC Monza,SSC Napoli,5911,113,2,4,AWAY_TEAM,2023-2024
444554,2024-04-07T16:00:00Z,FINISHED,31,Cagliari Calcio,Atalanta BC,104,102,2,1,HOME_TEAM,2023-2024
444557,2024-04-07T16:00:00Z,FINISHED,31,Hellas Verona FC,Genoa CFC,450,107,1,2,AWAY_TEAM,2023-2024
444558,2024-04-07T18:45:00Z,FINISHED,31,Juventus FC,ACF Fiorentina,109,99,1,0,HOME_TEAM,2023-2024
444563,2024-04-08T18:45:00Z,FINISHED,31,Udinese Calcio,FC Internazionale Milano,115,108,1,2,AWAY_TEAM,2023-2024
444568,2024-04-12T18:45:00Z,FINISHED,32,SS Lazio,US Salernitana 1919,110,455,4,1,HOME_TEAM,2023-2024
444569,2024-04-13T13:00:00Z,FINISHED,32,US Lecce,Empoli FC,5890,445,1,0,HOME_TEAM,2023-2024
444572,2024-04-13T16:00:00Z,FINISHED,32,Torino FC,Juventus FC,586,109,0,0,DRAW,2023-2024
444565,2024-04-13T18:45:00Z,FINISHED,32,Bologna FC 1909,AC Monza,103,5911,0,0,DRAW,2023-2024
444570,2024-04-14T10:30:00Z,FINISHED,32,SSC Napoli,Frosinone Calcio,113,470,2,2,DRAW,2023-2024
444571,2024-04-14T13:00:00Z,FINISHED,32,US Sassuolo Calcio,AC Milan,471,98,3,3,DRAW,2023-2024
444567,2024-04-14T18:45:00Z,FINISHED,32,FC Internazionale Milano,Cagliari Calcio,108,104,2,2,DRAW,2023-2024
444566,2024-04-15T16:30:00Z,FINISHED,32,ACF Fiorentina,Genoa CFC,99,107,1,1,DRAW,2023-2024
444564,2024-04-15T18:45:00Z,FINISHED,32,Atalanta BC,Hellas Verona FC,102,450,2,2,DRAW,2023-2024
444576,2024-04-19T16:30:00Z,FINISHED,33,Genoa CFC,SS Lazio,107,110,0,1,AWAY_TEAM,2023-2024
444574,2024-04-19T18:45:00Z,FINISHED,33,Cagliari Calcio,Juventus FC,104,109,2,2,DRAW,2023-2024
444575,2024-04-20T16:00:00Z,FINISHED,33,Empoli FC,SSC Napoli,445,113,1,0,HOME_TEAM,2023-2024
444577,2024-04-20T18:45:00Z,FINISHED,33,Hellas Verona FC,Udinese Calcio,450,115,1,0,HOME_TEAM,2023-2024
444582,2024-04-21T10:30:00Z,FINISHED,33,US Sassuolo Calcio,US Lecce,471,5890,0,3,AWAY_TEAM,2023-2024
444583,2024-04-21T13:00:00Z,FINISHED,33,Torino FC,Frosinone Calcio,586,470,0,0,DRAW,2023-2024
444581,2024-04-21T16:00:00Z,FINISHED,33,US Salernitana 1919,ACF Fiorentina,455,99,0,2,AWAY_TEAM,2023-2024
444579,2024-04-21T18:45:00Z,FINISHED,33,AC Monza,Atalanta BC,5911,102,1,2,AWAY_TEAM,2023-2024
444580,2024-04-22T16:30:00Z,FINISHED,33,AS Roma,Bologna FC 1909,100,103,1,3,AWAY_TEAM,2023-2024
444578,2024-04-22T18:45:00Z,FINISHED,33,AC Milan,FC Internazionale Milano,98,108,1,2,AWAY_TEAM,2023-2024
444573,2024-04-25T18:00:00Z,FINISHED,32,Udinese Calcio,AS Roma,115,100,1,2,AWAY_TEAM,2023-2024
444587,2024-04-26T18:45:00Z,FINISHED,34,Frosinone Calcio,US Salernitana 1919,470,455,3,0,HOME_TEAM,2023-2024
444592,2024-04-27T13:00:00Z,FINISHED,34,US Lecce,AC Monza,5890,5911,1,1,DRAW,2023-2024
444590,2024-04-27T16:00:00Z,FINISHED,34,Juventus FC,AC Milan,109,98,0,0,DRAW,2023-2024
444591,2024-04-27T18:45:00Z,FINISHED,34,SS Lazio,Hellas Verona FC,110,450,1,0,HOME_TEAM,2023-2024
444589,2024-04-28T10:30:00Z,FINISHED,34,FC Internazionale Milano,Torino FC,108,586,2,0,HOME_TEAM,2023-2024
444585,2024-04-28T13:00:00Z,FINISHED,34,Bologna FC 1909,Udinese Calcio,103,115,1,1,DRAW,2023-2024
444584,2024-04-28T16:00:00Z,FINISHED,34,Atalanta BC,Empoli FC,102,445,2,0,HOME_TEAM,2023-2024
444593,2024-04-28T16:00:00Z,FINISHED,34,SSC Napoli,AS Roma,113,100,2,2,DRAW,2023-2024
444586,2024-04-28T18:45:00Z,FINISHED,34,ACF Fiorentina,US Sassuolo Calcio,99,471,5,1,HOME_TEAM,2023-2024
444588,2024-04-29T18:45:00Z,FINISHED,34,Genoa CFC,Cagliari Calcio,107,104,3,0,HOME_TEAM,2023-2024
444602,2024-05-03T18:45:00Z,FINISHED,35,Torino FC,Bologna FC 1909,586,103,0,0,DRAW,2023-2024
444598,2024-05-04T16:00:00Z,FINISHED,35,AC Monza,SS Lazio,5911,110,2,2,DRAW,2023-2024
444601,2024-05-04T18:45:00Z,FINISHED,35,US Sassuolo Calcio,FC Internazionale Milano,471,108,1,0,HOME_TEAM,2023-2024
444594,2024-05-05T10:30:00Z,FINISHED,35,Cagliari Calcio,US Lecce,104,5890,1,1,DRAW,2023-2024
444595,2024-05-05T13:00:00Z,FINISHED,35,Empoli FC,Frosinone Calcio,445,470,0,0,DRAW,2023-2024
444596,2024-05-05T13:00:00Z,FINISHED,35,Hellas Verona FC,ACF Fiorentina,450,99,2,1,HOME_TEAM,2023-2024
444597,2024-05-05T16:00:00Z,FINISHED,35,AC Milan,Genoa CFC,98,107,3,3,DRAW,2023-2024
444599,2024-05-05T18:45:00Z,FINISHED,35,AS Roma,Juventus FC,100,109,1,1,DRAW,2023-2024
444600,2024-05-06T16:00:00Z,FINISHED,35,US Salernitana 1919,Atalanta BC,455,102,1,2,AWAY_TEAM,2023-2024
444603,2024-05-06T18:45:00Z,FINISHED,35,Udinese Calcio,SSC Napoli,115,113,1,1,DRAW,2023-2024
444606,2024-05-10T18:45:00Z,FINISHED,36,Frosinone Calcio,FC Internazionale Milano,470,108,0,5,AWAY_TEAM,2023-2024
444613,2024-05-11T16:00:00Z,FINISHED,36,SSC Napoli,Bologna FC 1909,113,103,0,2,AWAY_TEAM,2023-2024
444612,2024-05-11T18:45:00Z,FINISHED,36,AC Milan,Cagliari Calcio,98,104,5,1,HOME_TEAM,2023-2024
444610,2024-05-12T10:30:00Z,FINISHED,36,SS Lazio,Empoli FC,110,445,2,0,HOME_TEAM,2023-2024
444607,2024-05-12T13:00:00Z,FINISHED,36,Genoa CFC,US Sassuolo Calcio,107,471,2,1,HOME_TEAM,2023-2024
444608,2024-05-12T13:00:00Z,FINISHED,36,Hellas Verona FC,Torino FC,450,586,1,2,AWAY_TEAM,2023-2024
444609,2024-05-12T16:00:00Z,FINISHED,36,Juventus FC,US Salernitana 1919,109,455,1,1,DRAW,2023-2024
444604,2024-05-12T18:45:00Z,FINISHED,36,Atalanta BC,AS Roma,102,100,2,1,HOME_TEAM,2023-2024
444611,2024-05-13T16:30:00Z,FINISHED,36,US Lecce,Udinese Calcio,5890,115,0,2,AWAY_TEAM,2023-2024
444605,2024-05-13T18:45:00Z,FINISHED,36,ACF Fiorentina,AC Monza,99,5911,2,1,HOME_TEAM,2023-2024
444615,2024-05-17T18:45:00Z,FINISHED,37,ACF Fiorentina,SSC Napoli,99,113,2,2,DRAW,2023-2024
444617,2024-05-18T16:00:00Z,FINISHED,37,US Lecce,Atalanta BC,5890,102,0,2,AWAY_TEAM,2023-2024
444622,2024-05-18T18:45:00Z,FINISHED,37,Torino FC,AC Milan,586,98,3,1,HOME_TEAM,2023-2024
444621,2024-05-19T10:30:00Z,FINISHED,37,US Sassuolo Calcio,Cagliari Calcio,471,104,0,2,AWAY_TEAM,2023-2024
444618,2024-05-19T13:00:00Z,FINISHED,37,AC Monza,Frosinone Calcio,5911,470,0,1,AWAY_TEAM,2023-2024
444623,2024-05-19T13:00:00Z,FINISHED,37,Udinese Calcio,Empoli FC,115,445,1,1,DRAW,2023-2024
444616,2024-05-19T16:00:00Z,FINISHED,37,FC Internazionale Milano,SS Lazio,108,110,1,1,DRAW,2023-2024
444619,2024-05-19T18:45:00Z,FINISHED,37,AS Roma,Genoa CFC,100,107,1,0,HOME_TEAM,2023-2024
444620,2024-05-20T16:30:00Z,FINISHED,37,US Salernitana 1919,Hellas Verona FC,455,450,1,2,AWAY_TEAM,2023-2024
444614,2024-05-20T18:45:00Z,FINISHED,37,Bologna FC 1909,Juventus FC,103,109,3,3,DRAW,2023-2024
444625,2024-05-23T18:45:00Z,FINISHED,38,Cagliari Calcio,ACF Fiorentina,104,99,2,3,AWAY_TEAM,2023-2024
444628,2024-05-24T18:45:00Z,FINISHED,38,Genoa CFC,Bologna FC 1909,107,103,2,0,HOME_TEAM,2023-2024
444630,2024-05-25T16:00:00Z,FINISHED,38,Juventus FC,AC Monza,109,5911,2,0,HOME_TEAM,2023-2024
444632,2024-05-25T18:45:00Z,FINISHED,38,AC Milan,US Salernitana 1919,98,455,3,3,DRAW,2023-2024
444624,2024-05-26T16:00:00Z,FINISHED,38,Atalanta BC,Torino FC,102,586,3,0,HOME_TEAM,2023-2024
444633,2024-05-26T16:00:00Z,FINISHED,38,SSC Napoli,US Lecce,113,5890,0,0,DRAW,2023-2024
444626,2024-05-26T18:45:00Z,FINISHED,38,Empoli FC,AS Roma,445,100,2,1,HOME_TEAM,2023-2024
444627,2024-05-26T18:45:00Z,FINISHED,38,Frosinone Calcio,Udinese Calcio,470,115,0,1,AWAY_TEAM,2023-2024
444629,2024-05-26T18:45:00Z,FINISHED,38,Hellas Verona FC,FC Internazionale Milano,450,108,2,2,DRAW,2023-2024
444631,2024-05-26T18:45:00Z,FINISHED,38,SS Lazio,US Sassuolo Calcio,110,471,1,1,DRAW,2023-2024
444534,2024-06-02T16:00:00Z,FINISHED,29,Atalanta BC,ACF Fiorentina,102,99,2,3,AWAY_TEAM,2023-2024
503046,2024-08-17T16:30:00Z,FINISHED,1,Genoa CFC,FC Internazionale Milano,107,108,2,2,DRAW,2024-2025
503052,2024-08-17T16:30:00Z,FINISHED,1,Parma Calcio 1913,ACF Fiorentina,112,99,1,1,DRAW,2024-2025
503045,2024-08-17T18:45:00Z,FINISHED,1,Empoli FC,AC Monza,445,5911,0,0,DRAW,2024-2025
503051,2024-08-17T18:45:00Z,FINISHED,1,AC Milan,Torino FC,98,586,2,2,DRAW,2024-2025
503043,2024-08-18T16:30:00Z,FINISHED,1,Bologna FC 1909,Udinese Calcio,103,115,1,1,DRAW,2024-2025
503047,2024-08-18T16:30:00Z,FINISHED,1,Hellas Verona FC,SSC Napoli,450,113,3,0,HOME_TEAM,2024-2025
503044,2024-08-18T18:45:00Z,FINISHED,1,Cagliari Calcio,AS Roma,104,100,0,0,DRAW,2024-2025
503049,2024-08-18T18:45:00Z,FINISHED,1,SS Lazio,Venezia FC,110,454,3,1,HOME_TEAM,2024-2025
503050,2024-08-19T16:30:00Z,FINISHED,1,US Lecce,Atalanta BC,5890,102,0,4,AWAY_TEAM,2024-2025
503048,2024-08-19T18:45:00Z,FINISHED,1,Juventus FC,Como 1907,109,7397,3,0,HOME_TEAM,2024-2025
503059,2024-08-24T16:30:00Z,FINISHED,2,Parma Calcio 1913,AC Milan,112,98,2,1,HOME_TEAM,2024-2025
503062,2024-08-24T16:30:00Z,FINISHED,2,Udinese Calcio,SS Lazio,115,110,2,1,HOME_TEAM,2024-2025
503056,2024-08-24T18:45:00Z,FINISHED,2,FC Internazionale Milano,US Lecce,108,5890,2,0,HOME_TEAM,2024-2025
503057,2024-08-24T18:45:00Z,FINISHED,2,AC Monza,Genoa CFC,5911,107,0,1,AWAY_TEAM,2024-2025
503054,2024-08-25T16:30:00Z,FINISHED,2,ACF Fiorentina,Venezia FC,99,454,0,0,DRAW,2024-2025
503061,2024-08-25T16:30:00Z,FINISHED,2,Torino FC,Atalanta BC,586,102,2,1,HOME_TEAM,2024-2025
503058,2024-08-25T18:45:00Z,FINISHED,2,SSC Napoli,Bologna FC 1909,113,103,3,0,HOME_TEAM,2024-2025
503060,2024-08-25T18:45:00Z,FINISHED,2,AS Roma,Empoli FC,100,445,1,2,AWAY_TEAM,2024-2025
503053,2024-08-26T16:30:00Z,FINISHED,2,Cagliari Calcio,Como 1907,104,7397,1,1,DRAW,2024-2025
503055,2024-08-26T18:45:00Z,FINISHED,2,Hellas Verona FC,Juventus FC,450,109,0,3,AWAY_TEAM,2024-2025
503072,2024-08-30T16:30:00Z,FINISHED,3,Venezia FC,Torino FC,454,586,0,1,AWAY_TEAM,2024-2025
503066,2024-08-30T18:45:00Z,FINISHED,3,FC Internazionale Milano,Atalanta BC,108,102,4,0,HOME_TEAM,2024-2025
503063,2024-08-31T16:30:00Z,FINISHED,3,Bologna FC 1909,Empoli FC,103,445,1,1,DRAW,2024-2025
503069,2024-08-31T16:30:00Z,FINISHED,3,US Lecce,Cagliari Calcio,5890,104,1,0,HOME_TEAM,2024-2025
503068,2024-08-31T18:45:00Z,FINISHED,3,SS Lazio,AC Milan,110,98,2,2,DRAW,2024-2025
503070,2024-08-31T18:45:00Z,FINISHED,3,SSC Napoli,Parma Calcio 1913,113,112,2,1,HOME_TEAM,2024-2025
503064,2024-09-01T16:30:00Z,FINISHED,3,ACF Fiorentina,AC Monza,99,5911,2,2,DRAW,2024-2025
503065,2024-09-01T16:30:00Z,FINISHED,3,Genoa CFC,Hellas Verona FC,107,450,0,2,AWAY_TEAM,2024-2025
503067,2024-09-01T18:45:00Z,FINISHED,3,Juventus FC,AS Roma,109,100,0,0,DRAW,2024-2025
503071,2024-09-01T18:45:00Z,FINISHED,3,Udinese Calcio,Como 1907,115,7397,1,0,HOME_TEAM,2024-2025
503075,2024-09-14T13:00:00Z,FINISHED,4,Como 1907,Bologna FC 1909,7397,103,2,2,DRAW,2024-2025
503076,2024-09-14T16:00:00Z,FINISHED,4,Empoli FC,Juventus FC,445,109,0,0,DRAW,2024-2025
503079,2024-09-14T18:45:00Z,FINISHED,4,AC Milan,Venezia FC,98,454,4,0,HOME_TEAM,2024-2025
503077,2024-09-15T10:30:00Z,FINISHED,4,Genoa CFC,AS Roma,107,100,1,1,DRAW,2024-2025
503073,2024-09-15T13:00:00Z,FINISHED,4,Atalanta BC,ACF Fiorentina,102,99,3,2,HOME_TEAM,2024-2025
503082,2024-09-15T13:00:00Z,FINISHED,4,Torino FC,US Lecce,586,5890,0,0,DRAW,2024-2025
503074,2024-09-15T16:00:00Z,FINISHED,4,Cagliari Calcio,SSC Napoli,104,113,0,4,AWAY_TEAM,2024-2025
503080,2024-09-15T18:45:00Z,FINISHED,4,AC Monza,FC Internazionale Milano,5911,108,1,1,DRAW,2024-2025
503081,2024-09-16T16:30:00Z,FINISHED,4,Parma Calcio 1913,Udinese Calcio,112,115,2,3,AWAY_TEAM,2024-2025
503078,2024-09-16T18:45:00Z,FINISHED,4,SS Lazio,Hellas Verona FC,110,450,2,1,HOME_TEAM,2024-2025
503084,2024-09-20T16:30:00Z,FINISHED,5,Cagliari Calcio,Empoli FC,104,445,0,2,AWAY_TEAM,2024-2025
503086,2024-09-20T18:45:00Z,FINISHED,5,Hellas Verona FC,Torino FC,450,586,2,3,AWAY_TEAM,2024-2025
503092,2024-09-21T13:00:00Z,FINISHED,5,Venezia FC,Genoa CFC,454,107,2,0,HOME_TEAM,2024-2025
503088,2024-09-21T16:00:00Z,FINISHED,5,Juventus FC,SSC Napoli,109,113,0,0,DRAW,2024-2025
503089,2024-09-21T18:45:00Z,FINISHED,5,US Lecce,Parma Calcio 1913,5890,112,2,2,DRAW,2024-2025
503085,2024-09-22T10:30:00Z,FINISHED,5,ACF Fiorentina,SS Lazio,99,110,2,1,HOME_TEAM,2024-2025
503090,2024-09-22T13:00:00Z,FINISHED,5,AC Monza,Bologna FC 1909,5911,103,1,2,AWAY_TEAM,2024-2025
503091,2024-09-22T16:00:00Z,FINISHED,5,AS Roma,Udinese Calcio,100,115,3,0,HOME_TEAM,2024-2025
